timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T19:38:52.268,1787402332268,java,4556,4.6,191.71,1199.79,54,710
2026-08-22T19:38:54.298,1787402334298,node,3728,7.7,103.6,109.23,12,225
2026-08-22T19:38:54.298,1787402334298,node,13132,0,58,55.67,13,183
2026-08-22T19:38:54.298,1787402334298,java,4556,6.2,185.97,1193.89,54,710
2026-08-22T19:38:56.315,1787402336315,node,3728,7.7,103.6,109.23,12,225
2026-08-22T19:38:56.315,1787402336315,node,13132,0,58,55.67,13,183
2026-08-22T19:38:56.315,1787402336315,java,4556,6.2,188.58,1196.55,54,710
2026-08-22T19:38:58.340,1787402338340,node,3728,7.7,103.73,109.36,12,225
2026-08-22T19:38:58.340,1787402338340,node,13132,0,58,55.67,13,183
2026-08-22T19:38:58.340,1787402338340,java,4556,5.4,186.53,1194.73,54,710
2026-08-22T19:39:00.362,1787402340362,node,3728,6.2,103.84,109.5,12,225
2026-08-22T19:39:00.362,1787402340362,node,13132,0,58,55.67,13,183
2026-08-22T19:39:00.362,1787402340362,java,4556,3.1,187.11,1195.23,54,710
2026-08-22T19:39:02.391,1787402342391,node,3728,7.7,103.84,109.5,12,225
2026-08-22T19:39:02.391,1787402342391,node,13132,0,58,55.67,13,183
2026-08-22T19:39:02.391,1787402342391,java,4556,5.4,187.9,1196.06,54,710
2026-08-22T19:39:04.412,1787402344412,node,3728,9.3,103.84,109.5,12,225
2026-08-22T19:39:04.412,1787402344412,node,13132,0,58,55.67,13,183
2026-08-22T19:39:04.412,1787402344412,java,4556,8.5,191.1,1199.48,54,710
2026-08-22T19:39:06.430,1787402346430,node,3728,9.3,103.84,109.5,12,225
2026-08-22T19:39:06.430,1787402346430,node,13132,0,58,55.67,13,183
2026-08-22T19:39:06.430,1787402346430,java,4556,4.6,191.55,1199.89,54,710
2026-08-22T19:39:08.457,1787402348457,node,3728,4.6,103.84,109.5,12,225
2026-08-22T19:39:08.457,1787402348457,node,13132,0,58,55.67,13,183
2026-08-22T19:39:08.457,1787402348457,java,4556,3.9,185.36,1193.3,54,710
2026-08-22T19:39:10.486,1787402350486,node,3728,11.5,103.84,109.5,12,225
2026-08-22T19:39:10.486,1787402350486,node,13132,0,58,55.67,13,183
2026-08-22T19:39:10.486,1787402350486,java,4556,4.6,188.66,1196.62,54,710
2026-08-22T19:39:12.511,1787402352511,node,3728,7.7,103.84,109.5,12,225
2026-08-22T19:39:12.511,1787402352511,node,13132,0,58,55.67,13,183
2026-08-22T19:39:12.511,1787402352511,java,4556,5.4,188.7,1196.75,54,710
2026-08-22T19:39:14.539,1787402354539,node,3728,11.6,103.84,109.5,12,225
2026-08-22T19:39:14.539,1787402354539,node,13132,0,58,55.67,13,183
2026-08-22T19:39:14.539,1787402354539,java,4556,5.4,188.46,1196.47,54,710
2026-08-22T19:39:16.563,1787402356563,node,3728,10.8,103.84,109.5,12,225
2026-08-22T19:39:16.563,1787402356563,node,13132,0,58,55.67,13,183
2026-08-22T19:39:16.563,1787402356563,java,4556,4.6,189.12,1197.11,54,710
2026-08-22T19:39:18.582,1787402358582,node,3728,12.4,104,109.5,12,225
2026-08-22T19:39:18.582,1787402358582,node,13132,0,58,55.67,13,183
2026-08-22T19:39:18.582,1787402358582,java,4556,7.7,189.63,1193.46,54,710
2026-08-22T19:39:20.627,1787402360627,node,3728,6.1,104,109.5,12,225
2026-08-22T19:39:20.627,1787402360627,node,13132,0,58,55.67,13,183
2026-08-22T19:39:20.627,1787402360627,java,4556,5.3,191.12,1194.96,54,710
2026-08-22T19:39:22.659,1787402362659,node,3728,5.4,104,109.5,12,225
2026-08-22T19:39:22.659,1787402362659,node,13132,0,58,55.67,13,183
2026-08-22T19:39:22.659,1787402362659,java,4556,4.6,192.71,1196.6,54,710
2026-08-22T19:39:24.682,1787402364682,node,3728,8.5,104,109.5,12,225
2026-08-22T19:39:24.682,1787402364682,node,13132,0,58,55.67,13,183
2026-08-22T19:39:24.682,1787402364682,java,4556,1.5,190.03,1193.84,54,710
2026-08-22T19:39:26.701,1787402366701,node,3728,14.7,68.91,69.23,12,225
2026-08-22T19:39:26.701,1787402366701,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:26.701,1787402366701,java,4556,8.5,192.05,1195.8,54,710
2026-08-22T19:39:28.722,1787402368722,node,3728,12.4,68.34,70.2,12,225
2026-08-22T19:39:28.722,1787402368722,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:28.722,1787402368722,java,4556,7.7,192.2,1196.21,54,710
2026-08-22T19:39:30.743,1787402370743,node,3728,6.2,69.12,70.46,12,225
2026-08-22T19:39:30.743,1787402370743,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:30.743,1787402370743,java,4556,1.5,192.79,1196.79,54,710
2026-08-22T19:39:32.767,1787402372767,node,3728,6.9,67.04,66.85,12,225
2026-08-22T19:39:32.767,1787402372767,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:32.767,1787402372767,java,4556,0,192.79,1196.79,54,710
2026-08-22T19:39:34.805,1787402374805,node,3728,4.6,68.15,68.53,12,225
2026-08-22T19:39:34.805,1787402374805,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:34.805,1787402374805,java,4556,3.8,195.12,1199.04,54,710
2026-08-22T19:39:36.834,1787402376834,node,3728,8.5,67.88,67.74,12,225
2026-08-22T19:39:36.834,1787402376834,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:36.834,1787402376834,java,4556,0.8,195.32,1199.23,54,710
2026-08-22T19:39:38.868,1787402378868,node,3728,10,68.71,68.69,12,225
2026-08-22T19:39:38.868,1787402378868,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:38.868,1787402378868,java,4556,3.8,190.88,1194.59,54,710
2026-08-22T19:39:40.897,1787402380897,node,3728,9.2,69.04,69.46,12,225
2026-08-22T19:39:40.897,1787402380897,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:40.897,1787402380897,java,4556,5.4,192.01,1195.68,54,710
2026-08-22T19:39:42.922,1787402382922,node,3728,6.2,69.76,69.89,12,225
2026-08-22T19:39:42.922,1787402382922,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:42.922,1787402382922,java,4556,3.9,195.94,1199.67,54,710
2026-08-22T19:39:44.953,1787402384953,node,3728,6.9,70.06,70.41,12,225
2026-08-22T19:39:44.953,1787402384953,node,13132,0,58.01,55.67,13,183
2026-08-22T19:39:44.953,1787402384953,java,4556,3.8,192.2,1195.9,54,710
2026-08-22T19:39:46.982,1787402386982,node,3728,10.8,70.59,70.67,12,225
2026-08-22T19:39:46.982,1787402386982,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:46.982,1787402386982,java,4556,5.4,193.93,1197.69,54,710
2026-08-22T19:39:49.009,1787402389009,node,3728,9.2,71.35,71.71,12,225
2026-08-22T19:39:49.009,1787402389009,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:49.009,1787402389009,java,4556,1.5,190.45,1194.13,54,710
2026-08-22T19:39:51.042,1787402391042,node,3728,4.6,71.6,71.97,12,225
2026-08-22T19:39:51.042,1787402391042,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:51.042,1787402391042,java,4556,1.5,190.6,1194.29,54,710
2026-08-22T19:39:53.066,1787402393066,node,3728,9.3,71.98,72.23,12,225
2026-08-22T19:39:53.066,1787402393066,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:53.066,1787402393066,java,4556,3.1,192.81,1196.48,54,710
2026-08-22T19:39:55.079,1787402395079,node,3728,9.3,72.27,72.74,12,225
2026-08-22T19:39:55.079,1787402395079,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:55.079,1787402395079,java,4556,13.2,198.33,1202.22,54,710
2026-08-22T19:39:57.113,1787402397113,node,3728,6.1,72.67,73,12,225
2026-08-22T19:39:57.113,1787402397113,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:57.113,1787402397113,java,4556,0,198.4,1202.29,54,710
2026-08-22T19:39:59.138,1787402399138,node,3728,6.2,72.86,73.26,12,225
2026-08-22T19:39:59.138,1787402399138,node,13132,0,58.02,55.67,13,183
2026-08-22T19:39:59.138,1787402399138,java,4556,2.3,190.32,1194,54,710
2026-08-22T19:40:01.154,1787402401154,node,3728,5.4,73.43,73.77,12,225
2026-08-22T19:40:01.154,1787402401154,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:01.154,1787402401154,java,4556,3.1,191.66,1195.43,54,710
2026-08-22T19:40:03.175,1787402403175,node,3728,7,73.8,74.29,12,225
2026-08-22T19:40:03.175,1787402403175,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:03.175,1787402403175,java,4556,0.8,191.71,1195.37,52,708
2026-08-22T19:40:05.203,1787402405203,node,3728,11.6,74.13,74.56,12,225
2026-08-22T19:40:05.203,1787402405203,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:05.203,1787402405203,java,4556,6.2,198.2,1202.18,52,708
2026-08-22T19:40:07.227,1787402407227,node,3728,7.7,74.48,75.07,12,225
2026-08-22T19:40:07.227,1787402407227,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:07.227,1787402407227,java,4556,2.3,198.22,1202.18,52,708
2026-08-22T19:40:09.239,1787402409239,node,3728,10.1,74.83,75.33,12,225
2026-08-22T19:40:09.239,1787402409239,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:09.239,1787402409239,java,4556,2.3,191.33,1195.41,52,708
2026-08-22T19:40:11.278,1787402411278,node,3728,8.4,75.21,75.85,12,225
2026-08-22T19:40:11.278,1787402411278,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:11.278,1787402411278,java,4556,5.4,191.33,1195.41,52,708
2026-08-22T19:40:13.305,1787402413305,node,3728,6.9,75.39,75.85,12,225
2026-08-22T19:40:13.305,1787402413305,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:13.305,1787402413305,java,4556,0,191.33,1195.41,52,708
2026-08-22T19:40:15.326,1787402415326,node,3728,11.6,75.39,75.85,12,225
2026-08-22T19:40:15.326,1787402415326,node,13132,0,58.02,55.67,13,183
2026-08-22T19:40:15.326,1787402415326,java,4556,2.3,192.76,1196.91,52,708
2026-08-22T19:40:17.350,1787402417350,node,3728,6.9,75.39,75.85,12,225
2026-08-22T19:40:17.350,1787402417350,node,13132,0,58.11,55.79,13,183
2026-08-22T19:40:17.350,1787402417350,java,4556,5.4,199.84,1203.49,52,708
2026-08-22T19:40:19.371,1787402419371,node,3728,10.1,75.39,75.85,12,225
2026-08-22T19:40:19.371,1787402419371,node,13132,0,58.11,55.79,13,183
2026-08-22T19:40:19.371,1787402419371,java,4556,2.3,191.61,1195.3,52,708
2026-08-22T19:40:21.395,1787402421395,node,3728,6.9,75.53,75.85,12,226
2026-08-22T19:40:21.395,1787402421395,node,13132,0,58.11,55.79,13,183
2026-08-22T19:40:21.395,1787402421395,java,4556,0,191.61,1195.3,52,708
2026-08-22T19:40:23.421,1787402423421,node,3728,4.6,75.53,75.85,12,225
2026-08-22T19:40:23.421,1787402423421,node,13132,0,58.11,55.79,13,183
2026-08-22T19:40:23.421,1787402423421,java,4556,3.1,196.38,1200.15,52,708
2026-08-22T19:40:25.453,1787402425453,node,3728,10,75.53,75.85,12,225
2026-08-22T19:40:25.453,1787402425453,node,13132,0,58.11,55.79,13,183
2026-08-22T19:40:25.453,1787402425453,java,4556,2.3,191.69,1195.26,52,708
2026-08-22T19:40:27.468,1787402427468,node,3728,8.5,74.32,75.54,12,225
2026-08-22T19:40:27.468,1787402427468,node,13132,0,58.12,55.79,13,183
2026-08-22T19:40:27.468,1787402427468,java,4556,0.8,193.3,1196.84,52,708
2026-08-22T19:40:29.494,1787402429494,node,3728,8.5,74.37,75.59,12,225
2026-08-22T19:40:29.494,1787402429494,node,13132,0,58.12,55.79,13,183
2026-08-22T19:40:29.494,1787402429494,java,4556,3.1,193.54,1197.08,52,708
2026-08-22T19:40:31.527,1787402431527,node,3728,7.7,74.51,75.68,12,225
2026-08-22T19:40:31.527,1787402431527,node,13132,0,58.12,55.79,13,183
2026-08-22T19:40:31.527,1787402431527,java,4556,1.5,193.56,1197.08,52,708
2026-08-22T19:40:33.550,1787402433550,node,3728,4.6,74.51,75.68,12,225
2026-08-22T19:40:33.550,1787402433550,node,13132,0,58.12,55.79,13,183
2026-08-22T19:40:33.550,1787402433550,java,4556,9.3,190.68,1194.01,52,708
2026-08-22T19:40:35.584,1787402435584,node,3728,9.2,74.51,75.68,12,225
2026-08-22T19:40:35.584,1787402435584,node,13132,0,58.12,55.79,13,183
2026-08-22T19:40:35.584,1787402435584,java,4556,3.1,191.23,1194.62,52,708
2026-08-22T19:40:37.598,1787402437598,node,3728,10.9,74.51,75.68,12,225
2026-08-22T19:40:37.598,1787402437598,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:37.598,1787402437598,java,4556,4.7,191.32,1194.71,52,708
2026-08-22T19:40:39.626,1787402439626,node,3728,4.6,74.57,75.68,12,225
2026-08-22T19:40:39.626,1787402439626,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:39.626,1787402439626,java,4556,1.5,191.33,1194.71,52,708
2026-08-22T19:40:41.651,1787402441651,node,3728,7.7,74.57,75.68,12,225
2026-08-22T19:40:41.651,1787402441651,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:41.651,1787402441651,java,4556,2.3,193.59,1197.05,52,708
2026-08-22T19:40:43.670,1787402443670,node,3728,6.2,74.57,75.68,12,225
2026-08-22T19:40:43.670,1787402443670,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:43.670,1787402443670,java,4556,1.5,191.01,1194.41,52,708
2026-08-22T19:40:45.694,1787402445694,node,3728,6.9,74.57,75.68,12,225
2026-08-22T19:40:45.694,1787402445694,node,13132,0,58.18,55.79,13,183
