timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T19:30:38.494,1787401838494,java,23360,7,231.46,1223.05,248,1634
2026-08-22T19:30:40.522,1787401840522,node,3728,20.8,94.55,101.84,12,215
2026-08-22T19:30:40.522,1787401840522,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:40.522,1787401840522,java,23360,10.8,229.97,1221.38,248,1634
2026-08-22T19:30:42.540,1787401842540,node,3728,17.8,92.07,104.99,12,215
2026-08-22T19:30:42.540,1787401842540,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:42.540,1787401842540,java,23360,4.6,230,1221.38,248,1634
2026-08-22T19:30:44.556,1787401844556,node,3728,16.3,91.91,104.68,12,215
2026-08-22T19:30:44.556,1787401844556,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:44.556,1787401844556,java,23360,4.7,223.63,1215.17,248,1634
2026-08-22T19:30:46.571,1787401846571,node,3728,18.6,92.87,105.61,12,215
2026-08-22T19:30:46.571,1787401846571,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:46.571,1787401846571,java,23360,14.7,229.34,1220.84,248,1634
2026-08-22T19:30:48.593,1787401848593,node,3728,25.5,95.61,105.61,12,215
2026-08-22T19:30:48.593,1787401848593,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:48.593,1787401848593,java,23360,7,230.12,1221.63,248,1634
2026-08-22T19:30:50.613,1787401850613,node,3728,20.9,96.13,106.75,12,215
2026-08-22T19:30:50.613,1787401850613,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:50.613,1787401850613,java,23360,3.9,221.24,1212.53,248,1634
2026-08-22T19:30:52.635,1787401852635,node,3728,16.2,96.13,106.75,12,216
2026-08-22T19:30:52.635,1787401852635,node,7452,0,57.68,54.37,14,183
2026-08-22T19:30:52.635,1787401852635,java,23360,7,222.5,1213.84,248,1634
2026-08-22T19:30:54.647,1787401854647,node,3728,21,98.71,106.79,12,215
2026-08-22T19:30:54.647,1787401854647,node,7452,0.8,57.69,54.37,14,183
2026-08-22T19:30:54.647,1787401854647,java,23360,10.1,224.89,1216.4,245,1634
2026-08-22T19:30:56.664,1787401856664,node,3728,37.2,98.71,106.79,12,251
2026-08-22T19:30:56.664,1787401856664,node,7452,0,57.69,54.37,14,183
2026-08-22T19:30:56.664,1787401856664,java,23360,13.2,228.04,1219.51,245,1742
2026-08-22T19:30:58.690,1787401858690,node,3728,96.4,102.16,110.63,12,328
2026-08-22T19:30:58.690,1787401858690,node,7452,0,57.71,54.34,13,183
2026-08-22T19:30:58.690,1787401858690,java,23360,58.6,252.94,1233.48,245,1973
2026-08-22T19:31:00.710,1787401860710,node,3728,99,105.91,111.15,12,406
2026-08-22T19:31:00.710,1787401860710,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:00.710,1787401860710,java,23360,60.3,276.68,1233.77,247,2225
2026-08-22T19:31:02.731,1787401862731,node,3728,98.2,106.88,111.17,12,416
2026-08-22T19:31:02.731,1787401862731,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:02.731,1787401862731,java,23360,30.2,286.69,1230.46,247,2240
2026-08-22T19:31:04.754,1787401864754,node,3728,93.5,106.89,111.95,12,416
2026-08-22T19:31:04.754,1787401864754,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:04.754,1787401864754,java,23360,34,294.1,1221.82,247,2240
2026-08-22T19:31:06.770,1787401866770,node,3728,104.6,107.27,111.96,12,415
2026-08-22T19:31:06.770,1787401866770,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:06.770,1787401866770,java,23360,82.1,335.14,1246.98,248,2243
2026-08-22T19:31:08.792,1787401868792,node,3728,97.4,108.29,111,12,415
2026-08-22T19:31:08.792,1787401868792,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:08.792,1787401868792,java,23360,44,350.79,1248.28,247,2240
2026-08-22T19:31:10.811,1787401870811,node,3728,97.5,109.02,111.39,12,415
2026-08-22T19:31:10.811,1787401870811,node,7452,0,57.71,54.34,13,183
2026-08-22T19:31:10.811,1787401870811,java,23360,123.8,366.45,1247.92,247,2240
2026-08-22T19:31:12.837,1787401872837,node,3728,96.4,109.86,112.32,12,415
2026-08-22T19:31:12.837,1787401872837,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:12.837,1787401872837,java,23360,79.5,385.36,1251.27,248,2245
2026-08-22T19:31:14.859,1787401874859,node,3728,106.6,109.88,112.32,12,417
2026-08-22T19:31:14.859,1787401874859,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:14.859,1787401874859,java,23360,49.5,370.64,1225.37,247,2242
2026-08-22T19:31:16.880,1787401876880,node,3728,98.2,110.12,112.32,12,415
2026-08-22T19:31:16.880,1787401876880,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:16.880,1787401876880,java,23360,49.5,412.36,1242.14,247,2242
2026-08-22T19:31:18.901,1787401878901,node,3728,104.4,107.5,109.03,12,415
2026-08-22T19:31:18.901,1787401878901,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:18.901,1787401878901,java,23360,15.5,438.43,1242.24,247,2242
2026-08-22T19:31:20.914,1787401880914,node,3728,102.4,108.09,109.98,12,417
2026-08-22T19:31:20.914,1787401880914,node,7452,0.8,57.72,54.34,13,183
2026-08-22T19:31:20.914,1787401880914,java,23360,17.9,444.43,1223.79,247,2242
2026-08-22T19:31:22.949,1787401882949,node,3728,93.7,108.16,110.04,12,416
2026-08-22T19:31:22.949,1787401882949,node,7452,0.8,57.72,54.34,13,183
2026-08-22T19:31:22.949,1787401882949,java,23360,16.9,473.53,1226.15,247,2242
2026-08-22T19:31:24.974,1787401884974,node,3728,104.2,108.98,110.64,12,415
2026-08-22T19:31:24.974,1787401884974,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:24.974,1787401884974,java,23360,11.6,492.24,1220.71,247,2242
2026-08-22T19:31:26.990,1787401886990,node,3728,59.7,109,110.67,12,215
