timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T18:32:44.245,1787398364245,node,14640,0.8,57.68,57.42,13,183
2026-08-22T18:32:44.245,1787398364245,java,2292,2.3,188.32,1195.71,56,720
2026-08-22T18:32:46.276,1787398366276,node,3728,9.2,82.53,89.68,12,225
2026-08-22T18:32:46.276,1787398366276,node,14640,0,57.68,57.42,13,183
2026-08-22T18:32:46.276,1787398366276,java,2292,3.1,186.5,1193.97,56,720
2026-08-22T18:32:48.304,1787398368304,node,3728,3.1,82.53,89.68,12,225
2026-08-22T18:32:48.304,1787398368304,node,14640,0,57.68,57.42,13,183
2026-08-22T18:32:48.304,1787398368304,java,2292,2.3,186.97,1194.37,56,720
2026-08-22T18:32:50.336,1787398370336,node,3728,3.8,82.53,89.68,12,226
2026-08-22T18:32:50.336,1787398370336,node,14640,0,57.69,57.42,13,183
2026-08-22T18:32:50.336,1787398370336,java,2292,2.3,187.56,1194.94,56,720
2026-08-22T18:32:52.364,1787398372364,node,3728,8.5,82.53,89.68,12,225
2026-08-22T18:32:52.364,1787398372364,node,14640,0,57.69,57.42,13,183
2026-08-22T18:32:52.364,1787398372364,java,2292,3.1,189.27,1196.59,56,720
2026-08-22T18:32:54.395,1787398374395,node,3728,5.4,82.53,89.68,12,225
2026-08-22T18:32:54.395,1787398374395,node,14640,0,57.69,57.42,13,183
2026-08-22T18:32:54.395,1787398374395,java,2292,5.4,192.07,1197.27,56,720
2026-08-22T18:32:56.418,1787398376418,node,3728,7,82.53,89.68,12,225
2026-08-22T18:32:56.418,1787398376418,node,14640,0,57.69,57.42,13,183
2026-08-22T18:32:56.418,1787398376418,java,2292,3.1,189.67,1194.85,56,720
2026-08-22T18:32:58.450,1787398378450,node,3728,10.8,81.6,86.63,12,225
2026-08-22T18:32:58.450,1787398378450,node,14640,0,57.69,57.42,13,183
2026-08-22T18:32:58.450,1787398378450,java,2292,1.5,189.73,1194.91,56,720
2026-08-22T18:33:00.480,1787398380480,node,3728,5.4,82.1,87.1,12,225
2026-08-22T18:33:00.480,1787398380480,node,14640,0,57.69,57.42,13,183
2026-08-22T18:33:00.480,1787398380480,java,2292,3.1,190.05,1195.21,56,720
2026-08-22T18:33:02.510,1787398382510,node,3728,3.8,82.12,87.1,12,225
2026-08-22T18:33:02.510,1787398382510,node,14640,0,57.69,57.42,13,183
2026-08-22T18:33:02.510,1787398382510,java,2292,5.4,190.34,1195.5,56,720
